barcode;dateaccessioned;booksellerid;homebranch;price;replacementprice;itemcallnumber;holdingbranch;title;author;isbn
512;2018-08-07;;FING;;;4;FING;"Neuroanatomía clínica.";"Snell, Richard S.";9500619547
2554;2018-08-07;;FING;;;1;FING;"Hidrología aplicada.";"Chow, Ven Te";9586001717
206;2018-08-07;;FING;;;8;FING;"Química: :";"Sienko, Michell J.";8403202075
629;2018-08-07;;FING;;;6;FING;"Fisicoquímica para biólogos :";"Morris, J. Gareth";8429118020
693;2018-08-07;;FING;;;8;FING;"Formulación y nomenclatura química inorgánica.";"Peterson, W.R.";8485257049
404;2018-08-07;;FING;;;8;FING;"Química inorgánica moderna.";"Liptrot, Geoffrey F.";9682604745
1773;2018-08-07;;FING;;;6;FING;"The Merck index.";"Budavari, Susan";
1161;2018-08-07;;FING;;;6;FING;"CRC Handbook of chemistry and physics.";"Weast, Robert C.";0849307406
1451;2018-08-07;;FING;;;15;FING;"Introducción al estudio de la mecánica, materia y ondas: :";"Ingard, Uno";
3357;2018-08-07;;FING;;;11;FING;"Física: :";"Alonso, Marcelo";0201002795
874;2018-08-07;;FING;;;9;FING;"Química orgánica moderna :";"Wu, C.N.";9682604230
647;2018-08-07;;FING;;;9;FING;"Química orgánica moderna :";"Wu, C.N.";9682604265
400;2018-08-07;;FING;;;9;FING;"Química orgánica :";"Allinger, Norman L.";"8429170162 | 8429170154"
402;2018-08-07;;FING;;;9;FING;"Química orgánica :";"Allinger, Norman L.";"8429170170 | 8429170154"
2432;2018-08-07;;FING;;;46;FING;"Modern review book in physics.";"Lehrman, Robert L.";
319;2018-08-07;;FING;;;11;FING;"Física: :";"Bueche, Frederick J.";9684512295
317;2018-08-07;;FING;;;11;FING;"Física para estudiantes de ciencias e ingeniería :";"Bueche, Frederick J.";9686046380
2654;2018-08-07;;FING;;;11;FING;"Curso de física general: :";"Frish, S.";
2442;2018-08-07;;FING;;;11;FING;"Física: :";"Gettys, W. Edward";8476156359
142;2018-08-07;;FING;;;11;FING;Física.;"Sears, Francis W.";8403202601
2439;2018-08-07;;FING;;;11;FING;"Física universitaria.";"Sears, Francis W.";9688580775
2680;2018-08-07;;FING;;;46;FING;"Light scattering in magnetic solids.";"Cottam, Michael G.";0471817015
2520;2018-08-07;;FING;;;15;FING;Acústica.;"Beranek, Leo L.";
617;2018-08-07;;FING;;;15;FING;"Teoría y problemas de electromagnetismo.";"Edminister, Joseph A.";9684510047
1541;2018-08-07;;FING;;;15;FING;"Fundamentos de electricidad y magnetismo.";"Kip, Arthur F.";9684510950
1473;2018-08-07;;FING;;;15;FING;"Electricidad y magnetismo.";"Purcell, Edward M.";842914319X
2742;2018-08-07;;FING;;;13;FING;"Física general.";"Schaum, Daniel";9684229275
2617;2018-08-07;;FING;;;15;FING;"Física: :";"Alonso, Marcelo";0201002809
3009;2018-08-07;;FING;;;46;FING;"Física :";"Alonso, Marcelo";"9686630031 | 9686630007"
1435;2018-08-07;;FING;;;46;FING;"Conceptos de física moderna.";"Beiser, Arthur";968451235X
1143;2018-08-07;;FING;;;46;FING;"Fundamentos de física moderna.";"Eisberg, Robert Martin";968180418X
3438;2018-08-07;;FING;;;46;FING;"Electrónica cuántica: :";"Pierce, John R.";
3236;2018-08-07;;FING;;;13;FING;Metrología.;"González González, Carlos";9701003705
497;2018-08-07;;FING;;;13;FING;"Introducción a las mediciones de laboratorio.";"Maiztegui, Alberto P.";
887;2018-08-07;;FING;;;46;FING;"Física moderna.";"Tipler, Paul A.";8429141863
3146;2018-08-07;;FING;;;46;FING;Electrodynamics.;"Ramberg, Edward";
2431;2018-08-07;;FING;;;46;FING;"Elementary dynamics of particles.";"Harkness, H. W.";
2707;2018-08-07;;FING;;;46;FING;"Introduction to special relativity.";"Schwartz, Herman M.";0882754785
2434;2018-08-07;;FING;;;46;FING;"Física atómica y nuclear: :";"Semat, Henry";
3421;2018-08-07;;FING;;;35;FING;"Mecánica de fluídos.";"Shames, Irving H.";9586002462
2616;2018-08-07;;FING;;;35;FING;"Mecánica de fluídos.";"White, Frank M.";9684515812
1141;2018-08-07;;FING;;;35;FING;"Mecánica de fluidos y máquinas hidráulicas.";"Mataix, Claudio";9686034293
2635;2018-08-07;;FING;;;35;FING;"Mecánica de fluidos y máquinas hidráulicas.";"Mataix, Claudio";0063155907
255;2018-08-07;;FING;;;35;FING;"Teoría y problemas de dinámica de fluidos.";"Hughes, William F.";
1418;2018-08-07;;FING;;;35;FING;"Waves in fluids.";"Lighthill, James";0521292336
2736;2018-08-07;;FING;;;33;FING;"Problemas de termodinámica.";"Diez García";9509088110
2644;2018-08-07;;FING;;;33;FING;Termodinámica.;"Faires, Virgil Moring";9681839439
2967;2018-08-07;;FING;;;33;FING;"Elements of classical thermodynamics :";"Pippard, A.B.";0521091012
2842;2018-08-07;;FING;;;33;FING;Termodinámica.;"Granet, Irving";9688801216
3354;2018-08-07;;FING;;;10;FING;Biofísica.;"Frumento, Antonio Sadi";848174073X
3454;2018-08-07;;FING;;;35;FING;"Introducción a la mecánica de fluidos.";"Fox, Robert W.";9701006690
1580;2018-08-07;;FING;;;10;FING;"Física :";"Strother, G.K.";0070919895
1593;2018-08-07;;FING;;;10;FING;"Circulatory system dynamics.";"Noordergraaf, Abraham";0125209509
2494;2018-08-07;;FING;;;10;FING;"Engineering contributions to biophysical electrocardiography.";"Pilkington, Theo C.";0879421630
1504;2018-08-07;;FING;;;45;FING;"CRC Handbook of medical physics: :";"Waggener, Robert G.";0849305276
121;2018-08-07;;FING;;;12;FING;"Best y Taylor Bases fisiológicas de la práctica médica.";"West, John B.";9500601893
2649;2018-08-07;;FING;;;12;FING;Fisiología.;"Selkurt, Ewald E.";9500201887
570;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684263821
1664;2018-08-07;;FING;;;10;FING;Fisiología.;"Berne, Robert M.";9500601877
1370;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202654 | 9500202646"
1169;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202662 | 9500202646"
1373;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202670 | 9500202646"
1376;2018-08-07;;FING;;;10;FING;"Fisiología humana :";"Cingolani, Horacio E.";9500202689
547;2018-08-07;;FING;;;12;FING;"Cibernética del cerebro.";"Lara y Zavala, Rolando";9682607205
2771;2018-08-07;;FING;;;12;FING;"Understanding nervous system :";"Deutsch, Sid";0879422963
1715;2018-08-07;;FING;;;12;FING;"Vision :";"Marr, David";0716715678
511;2018-08-07;;FING;;;12;FING;Neurofisiología.;"Somjen, George G.";9500619725
2643;2018-08-07;;FING;;;12;FING;"Anatomía y fisiología del sistema nervioso :";"Guyton, Arthur C.";9500608715
3283;2018-08-07;;FING;;;12;FING;"Homeostasis en el hombre :";"Mikal, Stanley";
3238;2018-08-07;;FING;;;10;FING;"Biomecánica arterial :";"Armentano, Ricardo Luis";
1787;2018-08-07;;FING;;;12;FING;"The adrenal cortex.";"Vinson, Gavin P.";0133951537
1432;2018-08-07;;FING;;;12;FING;"Principles of neural science.";"Kandel, Eric R.";0444009442
1636;2018-08-07;;FING;;;12;FING;"Cuadernos de fisología articular :";"Kapandji, I.A.";8431101598
1522;2018-08-07;;FING;;;12;FING;"Cuadernos de fisiología articular :";"Kapandji, I.A.";8431104376
1523;2018-08-07;;FING;;;12;FING;"Cuadernos de fisiología articular :";"Kapandji, I.A.";8431101520
1746;2018-08-07;;FING;;;12;FING;"Función ventricular :";"Pichel, Ricardo H.";
2469;2018-08-07;;FING;;;37;FING;"Corrosión e incrustación microbiológica en sistemas de captación y conducción de agua :";"Gariboglio, Miguel A.";
988;2018-08-07;;FING;;;80;FING;"Goodman y Gilman Las bases farmacológicas de la terapéutica.";"Goodman Gilman, Alfred";9687157143
2908;2018-08-07;;FING;;;80;FING;"Diuresis y diureticos: :";"Moledo, Luis I.";
2909;2018-08-07;;FING;;;80;FING;"Diuresis y diureticos: :";"Moledo, Luis I.";
2773;2018-08-07;;FING;;;12;FING;"Physiology of the heart.";"Katz, Arnold M.";0881678384
1796;2018-08-07;;FING;;;42;FING;"Respiratory therapy equipment.";"McPherson, Steven P.";0801633419
1662;2018-08-07;;FING;;;42;FING;"Terapéutica respiratoria: :";"Glover, Dennis W.";9684262051
3706;2018-08-07;;FING;;;24;FING;"Métodos numéricos aplicados con software.";"Nakamura, Shoichiro";9688802638
3367;2018-08-07;;FING;;;22;FING;"Delphi 2 a fondo.";"Arboles, Sergio";8489700125
3424;2018-08-07;;FING;;;22;FING;"Delphi 2.0.";"Dubois, Ludovic";848088133X
2274;2018-08-07;;FING;;;20;FING;"Fundamentos de bases de datos.";"Korth, Henry F.";8448100794
3529;2018-08-07;;FING;;;12;FING;"Brain browser :";"Bloom, Floyd E.";0121072401
3366;2018-08-07;;FING;;;22;FING;"Programación en Delphi.";"Cornell, Gary";8448103394
3542;2018-08-07;;FING;;;21;FING;"Cálculo vectorial.";"Marsden, Jerrold E.";9684442769
3541;2018-08-07;;FING;;;48;FING;"Probabilidad  y aplicaciones estadísticas.";"Meyer, Paul L.";0201518775
3298;2018-08-07;;FING;;;24;FING;"Programación en turbo Pascal :";"Joyanes Aguilar, Luis";8448101278
2925;2018-08-07;;FING;;;39;FING;"Enciclopedia de AutoCad 11.";"Cogollor Gómez, José Luis";8478970541
2924;2018-08-07;;FING;;;39;FING;"AutoCad avanzado :";"López Fernandez, Javier";8448100816
2809;2018-08-07;;FING;;;53;FING;"Neural networks and fuzzy systems :";"Kosko, Bart";0136114350
3155;2018-08-07;;FING;;;53;FING;"Sistemas expertos :";"Nebendahl, Dieter";8426707688
1961;2018-08-07;;FING;;;51;FING;"Techniques de la robotique :";"Boissonnat, Jean-Daniel";2866011236
1950;2018-08-07;;FING;;;51;FING;"Techniques de la robotique :";"Boissonnat, Jean-Daniel";2866011511
1798;2018-08-07;;FING;;;51;FING;"Introduction to robotics :";"Craig, John J.";0201095289
3553;2018-08-07;;FING;;;17;FING;"Manual de análisis matemático: :";"Repetto, Celina";9505374127
1657;2018-08-07;;FING;;;24;FING;"Compiladores :";"Aho, Alfred V.";0201629038
3555;2018-08-07;;FING;;;34;FING;"Introducción a la mecánica de los sólidos.";"Laura, Patricio A.A.";
3451;2018-08-07;;FING;;;41;FING;"The biomedical engineering handbook /";"Bronzino, Joseph D.";0849383463
2402;2018-08-07;;FING;;;41;FING;"Introducción a la bioingeniería.";"Mompín Poblet, José";8426706800
3445;2018-08-07;;FING;;;41;FING;"Open systems in medicine.";"Fleck, E.";9051991231
3458;2018-08-07;;FING;;;41;FING;"Medical and biological engineering in the future of health care.";"Andrade, J.D.";087480454X
1759;2018-08-07;;FING;;;42;FING;"Biomedical engineering and instrumentation :";"Bronzino, Joseph D.";0534064922
1423;2018-08-07;;FING;;;42;FING;"Biomedical instrumentation and measurements.";"Cromwell, Leslie";0130764485
1687;2018-08-07;;FING;;;42;FING;"Instrumentación y medidas biomédicas.";"Cromwell, Leslie";8426703992
3362;2018-08-07;;FING;;;42;FING;"Física e instrumentación medicas :";"Zaragoza, Juan R.";8445800175
2791;2018-08-07;;FING;;;42;FING;"Aparatos para fisioterapia y diagnóstico.";;
2989;2018-08-07;;FING;;;55;FING;"Manual para la localización lógica de fallas y su corrección de equipo para la salud.";;9275710236
1763;2018-08-07;;FING;;;32;FING;"Computers in biomedicine :";"Held, K. D.";1853121487
3446;2018-08-07;;FING;;;32;FING;"Computer simulations in biomedicine.";"Power, H.";1853123218
3468;2018-08-07;;FING;;;37;FING;"Basic biomechanics of the musculoskeletal system.";"Nordin, Margareta";081211227X
3467;2018-08-07;;FING;;;37;FING;"Biomechanical basics of human movement.";"Hamill, Joseph";068303863X
3448;2018-08-07;;FING;;;37;FING;"Biomechanics and exercise physiology.";"Johnson, Arthur";0471853984
1663;2018-08-07;;FING;;;37;FING;"Biomecánica práctica en ortopedia.";"Radin, Eric L.";9681813030
1765;2018-08-07;;FING;;;37;FING;"Biomechanics: principles and applications.";"Huiskes, Rik";9024730473
2857;2018-08-07;;FING;;;37;FING;"Biomechanics and motor control of human movement.";"Winter, David A.";0471509086
230;2018-08-07;;FING;;;37;FING;"Biomeccanica del retropiede.";"Viale, Hercules";
2571;2018-08-07;;FING;;;37;FING;"Limb prosthetics.";"Wilson, A. Bennett";
2527;2018-08-07;;FING;;;55;FING;Microsensors.;"Muller, Richard S.";0879422459
1500;2018-08-07;;FING;;;55;FING;"Sensores y analizadores.";"Norton, Harry N.";842521193X
3003;2018-08-07;;FING;;;55;FING;"Glass electrodes for hydrogen and other cations :";"Eisenman, George";
1128;2018-08-07;;FING;;;55;FING;"Handbook of electromedicine :";"Pätzold, Johannes";0471904074
1469;2018-08-07;;FING;;;55;FING;"Transductores y acondicionadores de señal.";"Pallás Areny, Ramón";8426707645
2505;2018-08-07;;FING;;;55;FING;"Tranductores y medidores electrónicos.";"Mompín Poblet, José";
2493;2018-08-07;;FING;;;55;FING;"Electrical safety in health care facilities.";"Roth, Herbert H.";0125990502
2873;2018-08-07;;FING;;;55;FING;"Seguridad eléctrica en medicina.";"Taborda, Ricardo A.";
2884;2018-08-07;;FING;;;55;FING;"Curso de electromedicina.";;
2882;2018-08-07;;FING;;;55;FING;"Curso electromedicina.";"Acosta, Héctor";
2625;2018-08-07;;FING;;;55;FING;Electromedicina.;"Del Aguila, Carlos";9505281137
1416;2018-08-07;;FING;;;47;FING;"Cardiac imaging and image processing.";"Collins, Steve M.";0070579121
1089;2018-08-07;;FING;;;47;FING;"Processamento digital de imagens.";"Mascarenhas, Nelson D. A.";9501398722
3098;2018-08-07;;FING;;;47;FING;"Basic doppler physics.";"Smith, Hans Jorgen";
3284;2018-08-07;;FING;;;47;FING;"Imaging systems for medical diagnostics :";"Krestel, Erich";3800915642
3564;2018-08-07;;FING;;;46;FING;"Detección de radiaciones nucleares :";;
452;2018-08-07;;FING;;;4;FING;"Anatomía descriptiva, topográfica y funcional :";"Bouchet, Alain";"9500601451 | 9500651467"
3169;2018-08-07;;FING;;;47;FING;"Imagenología médica / ";"Valdés Cristerna, Raquel";9706205985
3302;2018-08-07;;FING;;;47;FING;"Curso de diagnóstico por imágenes.";;
1129;2018-08-07;;FING;;;47;FING;"Computer tomography: :";"Alexander, Joachim";3800914530
3153;2018-08-07;;FING;;;47;FING;"Basic principles and clinical applications of helical scan.";"Kimura, Kazue";
1519;2018-08-07;;FING;;;47;FING;"Bases físicas de la IRM.";"Desgrez, A.";8431105615
2566;2018-08-07;;FING;;;45;FING;"Técnica radiológica :";"Meschan, Isadore";9500614278
2563;2018-08-07;;FING;;;45;FING;"Radiología :";"Rodríguez Ballester, Juan Melchor";9502302575
2994;2018-08-07;;FING;;;45;FING;"Radiology of the emergency patient :";"Greenbaum, Edward I.";0471085626
3147;2018-08-07;;FING;;;45;FING;"Roentgenología clínica del pie.";"Gamble, Felton O.";0882758640
3099;2018-08-07;;FING;;;47;FING;"A non-mathematical approach to basic MRI.";"Smith, Hans-Jörgen";0944838022
3101;2018-08-07;;FING;;;45;FING;"The noninvasive measurement of x-ray tube potential :";"Ranallo, Frank Nunzio";
2568;2018-08-07;;FING;;;44;FING;"Processes for major addition-type plastics and their monomers.";"Albright, Lyle F.";0898740746
3090;2018-08-07;;FING;;;45;FING;"Part I X-ray tubes and generators.";;0904181170
3091;2018-08-07;;FING;;;45;FING;"Part II X-ray image intensifier television systems.";;0904181227
1614;2018-08-07;;FING;;;44;FING;"Techniques of biocompatibility testing.";"Williams, David F.";0849366151
3007;2018-08-07;;FING;;;44;FING;"Fundamentals aspects of biocompatibility.";"Williams, David F.";
1731;2018-08-07;;FING;;;44;FING;"Natural and living biomaterials.";"Hastings, Garth W.";0849362644
1761;2018-08-07;;FING;;;44;FING;"CRC Handbook of bioactive ceramics.";"Yamamuro, Takao";0849332419
1431;2018-08-07;;FING;;;44;FING;"Implant materials in biofunction :";"De Putter, C.";"044443027X | 0444423532"
1822;2018-08-07;;FING;;;44;FING;"Clinical implant materials :";"Heimke, G.";044488226X
1622;2018-08-07;;FING;;;44;FING;"Blood compatible materials and devices :";"Sharma, Chandra P.";0877627339
3092;2018-08-07;;FING;;;45;FING;"Part IV X-ray intensifying screens, films, processors and automatic exposure control systems.";;0904181340
3093;2018-08-07;;FING;;;45;FING;"Part V conventional tomographic equipment.";;0904181359
3094;2018-08-07;;FING;;;45;FING;"Part VI X-ray image intensifier fluorography systems.";;0904181308
2670;2018-08-07;;FING;;;44;FING;"Introduction to materials science.";"Ruoff, Arthur L.";0882759604
1420;2018-08-07;;FING;;;44;FING;"Biomaterials :";"Park, Joon Bu";0306401037
1595;2018-08-07;;FING;;;44;FING;"Elements of materials science and engineering.";"Van Vlack, Lawrence H.";0201093146
2810;2018-08-07;;FING;;;44;FING;"Surface characterization of biomaterials :";"Ratner, B.D.";"0444430164 | 0444423982"
3600;2018-08-07;;FING;;;12;FING;"Fisiología del deporte.";"Bowers, Richard W.";9687157941
1626;2018-08-07;;FING;;;38;FING;"Manual de obras sanitarias :";"Casale, Dante I.";
2986;2018-08-07;;FING;;;40;FING;"Manual de auditoría técnica de la atención médica.";"Aracama Zorraquín, V.A.";
3615;2018-08-07;;FING;;;22;FING;"Aprendiendo Delphi 2 en 21 días.";"Osier, Dan";9688806463
3617;2018-08-07;;FING;;;30;FING;"Señales y sistemas.";"Oppenheim, Alan V.";970170116X
1139;2018-08-07;;FING;;;38;FING;"Manual de ingeniería de hospitales :";"Hernandez Fragoso, Carlos";
1610;2018-08-07;;FING;;;40;FING;"Análisis de las organizaciones de salud.";;9275710147
1112;2018-08-07;;FING;;;38;FING;"Simposio sobre calidad del aire en lugares cerrados.";;
2976;2018-08-07;;FING;;;38;FING;"Medical climatology.";"Licht, Sidney";
3545;2018-08-07;;FING;;;40;FING;"El hospital en la asistencia médico-sanitaria :";;
3511;2018-08-07;;FING;;;40;FING;"Vacunas e inmunización:situación mundial.";;
1179;2018-08-07;;FING;;;37;FING;"Manual de técnicos en saneamiento.";;
1777;2018-08-07;;FING;;;47;FING;Proceedings.;"Shaw, Rodney";0819408034
3441;2018-08-07;;FING;;;40;FING;"Digesto de leyes nacionales y provinciales de la República Argentina sobre VIH/SIDA.";"Vazquez Acuña, Martín E.";9507100539
3510;2018-08-07;;FING;;;40;FING;"Gente sana en entornos saludables: :";;9275372837
3531;2018-08-07;;FING;;;40;FING;"Hospital público de autogestión :";;
2131;2018-08-07;;FING;;;38;FING;"Instalaciones eléctricas :";"Seip, Günter G.";3800915448
2133;2018-08-07;;FING;;;38;FING;"Instalaciones eléctricas :";"Seip, Günter G.";3800915448
2153;2018-08-07;;FING;;;38;FING;"Manual de baja tensión :";"Schmelcher, Theodor";3800913976
2224;2018-08-07;;FING;;;38;FING;"Manual de luminotecnia.";"Taboada, J.A.";8423704440
3436;2018-08-07;;FING;;;38;FING;"Manual del alumbrado.";;8423703142
3521;2018-08-07;;FING;;;38;FING;"Manual de alumbrado.";;842831263X
3524;2018-08-07;;FING;;;38;FING;"Fuentes de luz.";;8428319472
3308;2018-08-07;;FING;;;38;FING;"Instalaciones en los edificios :";"Gay, Charles Merrick";
1631;2018-08-07;;FING;;;38;FING;"Manual de cálculo de :";"Quadri, Néstor Pedro";9505530315
158;2018-08-07;;FING;;;38;FING;"Instalaciones  eléctricas y su mantenimiento :";"Calloni, Juan Carlos";9505530137
2907;2018-08-07;;FING;;;12;FING;"Terapeútica por el ejercicio.";"Basmajian, John V.";9500601753
3523;2018-08-07;;FING;;;38;FING;"Iluminación natural.";"Savioli, Carlos U.";9505530390
3170;2018-08-07;;FING;;;25;FING;"Circuitos eléctricos.";"Cornejo, Juan Manuel";9706206019
620;2018-08-07;;FING;;;25;FING;"Fundamentos de ingeniería eléctrica.";"Fitzgerald, A. E.";0070909113
614;2018-08-07;;FING;;;25;FING;"Circuitos en ingeniería eléctrica.";"Skilling, Hugh Hildreth";
938;2018-08-07;;FING;;;28;FING;"Dynamics of physical systems.";"Cannon, Robert H.";
985;2018-08-07;;FING;;;28;FING;"Sistemas realimentados de control :";"D'Azzo, John J.";842830301
2565;2018-08-07;;FING;;;30;FING;"Procesamiento digital de señales /";"Aljama Corrales, Tomás";9706200568
1948;2018-08-07;;FING;;;30;FING;"An introduction to the theory of random signals and noise.";"Davenport, Wilbur B.";0879422351
1428;2018-08-07;;FING;;;30;FING;"Theory and application of digital signal processing.";"Rabiner, Lawrence R.";0139141014
1616;2018-08-07;;FING;;;30;FING;"Kalman filtering:theory and application.";"Sorenson, Harold W.";0879421916
1502;2018-08-07;;FING;;;30;FING;"Biomedical signal processing :";"Cohen, Arnon";0849359333
3022;2018-08-07;;FING;;;30;FING;"Biomedical signal processing :";"Cohen, Arnon";0849359341
1403;2018-08-07;;FING;;;30;FING;"Introduction to digital signal processing.";"Kuc, Roman";0070355703
1405;2018-08-07;;FING;;;30;FING;"Theory and design of linear active networks.";"Natajaran, Sundaram";0029497302
2197;2018-08-07;;FING;;;30;FING;"Adaptive signal processing.";"Sibul, Leon H.";0879422246
1425;2018-08-07;;FING;;;30;FING;"Analog and digital filters:design and realization.";"Lam, Harry F-Y.";0130327557
1603;2018-08-07;;FING;;;30;FING;"Digital signal processing in VLSI.";"Higgins, Richard J.";013212887X
1604;2018-08-07;;FING;;;30;FING;"Digital signal processing laboratory using the ADSP-2101 microcomputer.";"Ingle, Vinay K.";0132181819
1602;2018-08-07;;FING;;;30;FING;"Digital signal processing applications using the ADSP-2100 family :";"Mar, David";013219726X
5935;2018-08-07;;FING;;;33;FING;"Termodinámica técnica.";"García, Carlos A.";9505530102
3340;2018-08-07;;FING;;;25;FING;"Electrónica analógica :";"Cuesta García, Luis Miguel";8476156642
879;2018-08-07;;FING;;;80;FING;"Farmacocinética clínica.";"Wagner, John G.";842915602X
605;2018-08-07;;FING;;;31;FING;"Electrónica digital integrada.";"Taub, Herbert";8426703852
990;2018-08-07;;FING;;;31;FING;"Circuitos digitales y microprocesadores.";"Taub, Herbert";9684513798
787;2018-08-07;;FING;;;31;FING;"Sistemas electrónicos digitales.";"Mandado, Enrique";8426705537
1163;2018-08-07;;FING;;;31;FING;"Sistemas y circuitos :";"Papoulis, Athanasios";842670736X
663;2018-08-07;;FING;;;99;FING;"Planificación y producción de materiales audiovisuales.";"Kemp, Jerrold E.";9686062408
2575;2018-08-07;;FING;;;47;FING;"La tecnica del receptor de televisión.";"Algarra, Héctor O.";
2581;2018-08-07;;FING;;;47;FING;"Color television.";"Rzeszewski, Ted";0879421681
1180;2018-08-07;;FING;;;29;FING;"Conductores de fibras ópticas :";"Mahlke, Günther";8426706630
1943;2018-08-07;;FING;;;29;FING;"Componentes electrónicos :";;8426706622
2238;2018-08-07;;FING;;;28;FING;"Instrumentación industrial.";"Creus Solé, Antonio";8426703542
1958;2018-08-07;;FING;;;46;FING;"Electrónica con experimentos :";"Glas, E.T.";
3428;2018-08-07;;FING;;;25;FING;"Instrumentación electrónica.";"Mandado Pérez, Enrique";8426710115
3171;2018-08-07;;FING;;;25;FING;"Instrumentación electrónica moderna y técnicas de medición.";"Helfrick, Albert D.";9688802360
1645;2018-08-07;;FING;;;60;FING;"Lin 1 :";"Gabner, E.";3881090363
1745;2018-08-07;;FING;;;60;FING;"Lin 2 :";"Gabner, E.";3881090398
1653;2018-08-07;;FING;;;38;FING;"Interferencias electromagnéticas en sistemas electrónicos.";"Balcells, Josep";8426708412
3315;2018-08-07;;FING;;;25;FING;"Electrónica del estado sólido.";"Tremosa, Angel D.";
1926;2018-08-07;;FING;;;46;FING;"Introduction to semiconductor physics.";"Adler, R.B.";0471008877
674;2018-08-07;;FING;;;27;FING;"Electrónica fundamental:dispositivos, circuitos y sistemas.";"Cirovic, Michael M.";8429130144
3381;2018-08-07;;FING;;;27;FING;"Principios de Electrónica.";"Malvino, Albert Paul";8448119991
608;2018-08-07;;FING;;;27;FING;"Electrónica integrada :";"Millman, Jacob";8425504325
2185;2018-08-07;;FING;;;60;FING;"Flash memory products :";;
2184;2018-08-07;;FING;;;60;FING;"Data communication products.";;
2182;2018-08-07;;FING;;;60;FING;"ZPAL Devices :";;
2172;2018-08-07;;FING;;;60;FING;"Quality and reliability for the 1990´s.";;
2178;2018-08-07;;FING;;;60;FING;"MACH and MACH 2 families.";;
2180;2018-08-07;;FING;;;60;FING;"Pal® device :";;
2174;2018-08-07;;FING;;;60;FING;"CMOS memory products :";;
2179;2018-08-07;;FING;;;60;FING;"Am29200 tm RISC microcontroller.User´s manual and data sheet.";;
2173;2018-08-07;;FING;;;60;FING;"Am29050 tm microprocessor :";;
2175;2018-08-07;;FING;;;60;FING;"Am29030 tm and Am29035 tm microprocessors. User´s manual and data sheet.";;
1752;2018-08-07;;FING;;;60;FING;"<mil novecientos noventa y dos = 1992>Special linear reference manual.";;
1754;2018-08-07;;FING;;;60;FING;"<mil novecientos noventa y dos = 1992>Data converter reference manual :";;
1755;2018-08-07;;FING;;;60;FING;"<mil novecientos noventa y dos = 1992>Data converter reference manual :";;
2204;2018-08-07;;FING;;;60;FING;"High speed design seminar.";;0916550079
2232;2018-08-07;;FING;;;60;FING;"Burr-Brown IC applications handbook.";;
2103;2018-08-07;;FING;;;60;FING;"Maxim :";;
2288;2018-08-07;;FING;;;60;FING;"Transistors :";;
3193;2018-08-07;;FING;;;60;FING;"Data adquisition databook.";;
3321;2018-08-07;;FING;;;60;FING;"Circuit board :";;
1191;2018-08-07;;FING;;;60;FING;"F100K ECL user´s handbook.";;
2289;2018-08-07;;FING;;;60;FING;"Product selection guide.";;
3126;2018-08-07;;FING;;;60;FING;"iAPX 86, 88, 186 and 188 user´s manual programmer´s reference.";;1555120105
3132;2018-08-07;;FING;;;60;FING;"Product guide.";;1555120296
1768;2018-08-07;;FING;;;60;FING;"Programmable logic :";;1555121802
3133;2018-08-07;;FING;;;60;FING;"OEM boards and systems handbook :";;
3121;2018-08-07;;FING;;;60;FING;"Microprocessor and peripheral handbook :";;
3127;2018-08-07;;FING;;;60;FING;"Embedded controller applications handbook :";;
3122;2018-08-07;;FING;;;60;FING;"Microprocessor and peripheral handbook :";;
1115;2018-08-07;;FING;;;60;FING;"Microprocessor and peripheral handbook :";;
3152;2018-08-07;;FING;;;60;FING;"Microcommunications handbook :";;1555120458
3123;2018-08-07;;FING;;;60;FING;"Programmable logic handbook :";;1555120768
1769;2018-08-07;;FING;;;60;FING;"Embedded controller applications handbook :";;
3124;2018-08-07;;FING;;;60;FING;"Memory components handbook :";;1555120431
3130;2018-08-07;;FING;;;60;FING;"Telecommunication products handbook :";;
3131;2018-08-07;;FING;;;60;FING;"Product guide :";;1555120881
3125;2018-08-07;;FING;;;60;FING;"Lan components user´s manual :";;
3543;2018-08-07;;FING;;;60;FING;"Embedded control handbook.Volumen 1.";;
1714;2018-08-07;;FING;;;60;FING;"Bipolar power :";;
1713;2018-08-07;;FING;;;62;FING;"RF device data :";;
3659;2018-08-07;;FING;;;40;FING;"Transformaciones del sector salud en la Argentina estructura, proceso y tendencias de la reforma del sector entre 1990 y 1997.";"[Guerrero Espinel], [Eduardo]";9507100601
2734;2018-08-07;;FING;;;62;FING;"Linear/interface ICs :";;
2733;2018-08-07;;FING;;;62;FING;"Linear/interface ICs :";;
1640;2018-08-07;;FING;;;62;FING;"Master selection guide.";;
1711;2018-08-07;;FING;;;60;FING;"Optoelectronics device data.";;
1751;2018-08-07;;FING;;;62;FING;"CMOS logic data.";;
1634;2018-08-07;;FING;;;60;FING;"TMOS power MOSFET :";;
1712;2018-08-07;;FING;;;60;FING;"RF device data :";;
